@relation californiaHousing

@attribute MedianHouseValue numeric
@attribute Longitude numeric
@attribute Latitude numeric
@attribute HousingMedianAge numeric
@attribute TotalRooms numeric
@attribute TotalBedrooms numeric
@attribute Population numeric
@attribute Households numeric
@attribute MedianIncome numeric

@data
187500.0,-118.17,33.8,26.0,1589.0,380.0,883.0,366.0,3.5313
195300.0,-118.29,33.74,29.0,1503.0,411.0,1368.0,390.0,2.1473
100000.0,-121.3,38.01,29.0,2289.0,449.0,1215.0,435.0,3.2788
170100.0,-117.92,33.85,44.0,1231.0,258.0,682.0,244.0,3.2344
87900.0,-120.76,37.61,30.0,816.0,159.0,531.0,147.0,3.2604
114500.0,-121.32,38.67,31.0,2532.0,479.0,1396.0,467.0,4.0417
147100.0,-119.03,35.38,52.0,1695.0,290.0,540.0,260.0,2.7312
155700.0,-117.6,34.11,18.0,6025.0,1062.0,3360.0,1028.0,4.8889
85400.0,-117.34,34.02,28.0,2683.0,708.0,2047.0,636.0,2.275
67700.0,-119.03,36.08,19.0,2736.0,549.0,1432.0,503.0,2.6944
130500.0,-117.98,34.13,29.0,2110.0,460.0,1890.0,448.0,3.6806
241200.0,-117.88,33.83,22.0,3522.0,543.0,1706.0,524.0,6.4685
153000.0,-117.93,33.74,30.0,1654.0,434.0,1843.0,467.0,3.1403
148200.0,-117.08,33.82,6.0,1771.0,293.0,935.0,279.0,4.065
124500.0,-121.29,38.0,4.0,1392.0,322.0,1784.0,309.0,2.375
174500.0,-117.87,34.12,34.0,1004.0,220.0,772.0,217.0,3.8571
167700.0,-118.19,34.12,35.0,2524.0,749.0,2487.0,679.0,2.4932
348000.0,-121.83,37.2,6.0,3694.0,574.0,1554.0,527.0,6.8333
187800.0,-118.34,34.02,44.0,1527.0,246.0,608.0,245.0,4.0357
105800.0,-117.45,34.1,9.0,4288.0,1017.0,3156.0,900.0,2.7827
360800.0,-118.36,33.82,26.0,5166.0,1313.0,2738.0,1239.0,3.3565
196300.0,-117.96,33.75,22.0,2300.0,539.0,1625.0,542.0,2.78
132500.0,-121.29,38.12,18.0,1534.0,275.0,741.0,263.0,3.9607
240800.0,-122.72,38.58,4.0,7042.0,1100.0,2936.0,1043.0,5.0555
151800.0,-121.25,39.17,9.0,999.0,189.0,411.0,176.0,2.125
64700.0,-116.51,34.85,15.0,3149.0,713.0,1281.0,486.0,2.0
235700.0,-117.84,33.79,37.0,2733.0,460.0,1378.0,476.0,5.3041
284900.0,-117.61,33.67,3.0,4541.0,720.0,1600.0,583.0,6.8004
157500.0,-117.9,33.8,22.0,2964.0,829.0,2639.0,771.0,2.4833
116300.0,-118.15,34.7,36.0,2696.0,454.0,1192.0,452.0,3.9615
146900.0,-122.44,37.78,16.0,883.0,236.0,601.0,219.0,2.151
113600.0,-122.35,37.96,32.0,1991.0,504.0,1139.0,423.0,2.0353
306300.0,-122.23,37.76,52.0,1705.0,246.0,658.0,253.0,5.75
273100.0,-118.57,34.25,34.0,5098.0,778.0,2239.0,778.0,5.6149
146500.0,-122.46,40.52,13.0,2085.0,322.0,1077.0,333.0,5.2149
173400.0,-117.86,33.75,31.0,1761.0,515.0,1810.0,468.0,1.9309
239200.0,-121.21,38.76,16.0,1608.0,296.0,792.0,286.0,3.1583
150700.0,-121.07,38.94,14.0,1710.0,294.0,839.0,297.0,4.7143
150400.0,-121.39,38.63,34.0,1226.0,180.0,359.0,167.0,3.8068
142900.0,-118.09,34.57,4.0,9761.0,1683.0,4970.0,1535.0,4.5266
63800.0,-119.47,35.13,44.0,4599.0,877.0,2140.0,831.0,2.9952
249200.0,-122.88,38.46,25.0,1563.0,314.0,737.0,305.0,2.5687
110300.0,-120.84,37.47,11.0,2285.0,499.0,1468.0,471.0,2.7857
205300.0,-117.88,33.76,17.0,1768.0,474.0,1079.0,436.0,1.7823
444500.0,-118.14,34.11,52.0,3367.0,545.0,1427.0,535.0,5.2292
160200.0,-117.77,33.67,12.0,4329.0,1068.0,1913.0,978.0,4.5094
156900.0,-122.02,38.02,44.0,1465.0,247.0,817.0,237.0,4.8693
412500.0,-122.43,37.77,52.0,2514.0,729.0,1428.0,597.0,2.3977
123800.0,-116.96,32.79,19.0,3008.0,693.0,2341.0,689.0,2.6087
369300.0,-122.4,37.6,30.0,5351.0,1134.0,2558.0,1074.0,3.5817
126500.0,-117.35,34.12,22.0,5640.0,889.0,3157.0,887.0,4.1581
103100.0,-121.29,37.87,29.0,488.0,108.0,308.0,115.0,2.6563
131200.0,-120.85,37.78,15.0,3553.0,659.0,1684.0,611.0,3.3169
225600.0,-117.04,32.64,5.0,2329.0,542.0,1213.0,514.0,4.0298
148600.0,-122.29,38.19,13.0,7065.0,1259.0,3864.0,1221.0,4.7472
162500.0,-118.39,34.19,23.0,1875.0,710.0,2555.0,657.0,2.0968
300000.0,-118.3,34.07,28.0,5221.0,2530.0,5840.0,2374.0,1.8829
113300.0,-117.45,33.92,35.0,2552.0,588.0,1840.0,551.0,2.2548
500001.0,-122.37,37.58,34.0,2697.0,313.0,810.0,279.0,12.4291
127400.0,-117.15,34.06,25.0,3670.0,644.0,1815.0,634.0,4.0658
226200.0,-117.98,33.94,32.0,2562.0,491.0,1222.0,446.0,4.0985
99300.0,-118.28,33.99,46.0,1211.0,321.0,1153.0,282.0,1.7849
428600.0,-119.0,34.08,17.0,1822.0,438.0,578.0,291.0,5.4346
183800.0,-118.4,34.22,36.0,2557.0,540.0,1556.0,491.0,3.6591
211700.0,-118.01,33.9,36.0,1382.0,257.0,685.0,255.0,5.125
102300.0,-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276
144000.0,-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175
195800.0,-118.35,34.05,52.0,1971.0,414.0,1065.0,409.0,3.6435
163000.0,-117.02,32.78,31.0,2567.0,507.0,1198.0,499.0,3.4659
260100.0,-118.09,34.15,49.0,1467.0,259.0,688.0,260.0,4.3452
88800.0,-122.95,40.71,26.0,2231.0,421.0,987.0,364.0,2.4792
143100.0,-117.21,34.08,5.0,5749.0,1385.0,2382.0,1088.0,3.0587
87500.0,-120.13,39.06,22.0,2465.0,539.0,381.0,146.0,2.875
237400.0,-117.23,33.1,4.0,1862.0,291.0,685.0,248.0,7.745
359900.0,-118.37,33.87,23.0,1829.0,331.0,891.0,356.0,6.5755
175400.0,-118.09,33.94,33.0,1976.0,404.0,1379.0,395.0,3.8542
99300.0,-119.98,38.94,23.0,1564.0,298.0,339.0,147.0,4.0417
187500.0,-117.37,33.2,19.0,928.0,317.0,845.0,319.0,1.6318
370100.0,-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678
55000.0,-122.41,37.78,52.0,1928.0,836.0,2124.0,739.0,1.1185
333000.0,-122.23,37.76,52.0,1316.0,177.0,378.0,162.0,5.2915
287700.0,-122.49,37.7,36.0,1946.0,340.0,828.0,313.0,5.2811
197800.0,-117.89,33.72,25.0,4343.0,847.0,3872.0,850.0,4.65
332800.0,-118.4,34.02,40.0,593.0,137.0,371.0,132.0,4.6932
345400.0,-117.88,33.63,21.0,9565.0,2289.0,3162.0,1831.0,4.7024
96000.0,-119.72,37.46,13.0,1999.0,375.0,750.0,308.0,2.875
275000.0,-118.37,34.05,48.0,1266.0,234.0,539.0,222.0,4.005
56000.0,-121.45,38.54,47.0,1159.0,250.0,810.0,244.0,2.7787
500001.0,-122.34,37.57,52.0,2547.0,373.0,876.0,359.0,8.2598
227500.0,-118.51,34.2,34.0,2871.0,581.0,1350.0,535.0,3.7049
89500.0,-119.78,36.82,25.0,5016.0,963.0,2133.0,928.0,3.625
104900.0,-122.27,37.83,49.0,1655.0,366.0,754.0,329.0,1.375
216900.0,-117.7,33.6,16.0,2092.0,489.0,877.0,392.0,3.0461
73000.0,-119.56,36.71,29.0,1963.0,392.0,1208.0,398.0,2.5741
362300.0,-122.04,36.97,30.0,2695.0,424.0,1098.0,420.0,5.3972
78600.0,-121.94,38.38,25.0,182.0,48.0,71.0,52.0,1.0208
227100.0,-117.26,33.09,13.0,3730.0,761.0,1335.0,603.0,4.1667
53900.0,-119.12,36.05,27.0,1575.0,321.0,1063.0,317.0,2.1477
365600.0,-118.28,34.18,50.0,2195.0,336.0,878.0,309.0,6.884
192400.0,-118.34,34.19,41.0,1524.0,393.0,1176.0,375.0,2.875
342200.0,-122.51,37.78,47.0,2496.0,494.0,1201.0,454.0,4.0353
292000.0,-122.28,37.89,52.0,2070.0,329.0,722.0,306.0,5.4171
115400.0,-118.22,33.94,40.0,930.0,258.0,1203.0,244.0,2.5938
149300.0,-121.23,37.81,16.0,2085.0,342.0,1236.0,345.0,5.5591
212500.0,-118.29,34.08,23.0,1864.0,937.0,2795.0,858.0,1.8495
92400.0,-121.48,39.1,19.0,2043.0,421.0,1018.0,390.0,2.5952
500001.0,-118.04,34.13,35.0,249.0,31.0,268.0,29.0,15.0001
325400.0,-122.63,38.34,15.0,2153.0,345.0,979.0,335.0,5.1966
209900.0,-118.02,33.9,34.0,1636.0,358.0,977.0,357.0,3.5938
215400.0,-122.41,37.64,38.0,1204.0,268.0,921.0,247.0,4.4464
217800.0,-118.14,34.08,24.0,2999.0,786.0,2937.0,796.0,2.9405
138900.0,-117.39,34.11,5.0,2987.0,457.0,1821.0,485.0,4.8889
187500.0,-121.14,37.7,29.0,1343.0,223.0,751.0,225.0,3.2391
179800.0,-118.59,34.2,21.0,1789.0,679.0,2300.0,677.0,2.754
166700.0,-122.03,37.97,20.0,3968.0,931.0,2629.0,903.0,2.9915
137500.0,-118.18,33.77,29.0,1776.0,606.0,1391.0,488.0,1.1295
210800.0,-118.14,33.86,36.0,1703.0,325.0,845.0,308.0,5.0106
183300.0,-119.06,34.36,52.0,1239.0,320.0,934.0,298.0,1.8618
253700.0,-118.51,34.43,15.0,8510.0,1258.0,3733.0,1233.0,6.1082
154700.0,-118.05,33.92,33.0,1999.0,470.0,2170.0,466.0,3.2371
177500.0,-118.1,34.15,14.0,1442.0,369.0,782.0,343.0,2.7431
105100.0,-121.81,38.01,47.0,1942.0,430.0,1074.0,393.0,2.2361
117000.0,-121.5,38.63,6.0,693.0,143.0,276.0,151.0,3.1944
243100.0,-118.36,33.91,36.0,2064.0,474.0,1366.0,421.0,4.1
314900.0,-118.34,34.26,37.0,1776.0,301.0,702.0,265.0,5.2661
201700.0,-119.06,34.37,32.0,3885.0,759.0,2504.0,736.0,3.6453
89600.0,-120.51,37.32,13.0,2109.0,477.0,1108.0,466.0,2.3099
72000.0,-121.99,39.15,17.0,6440.0,1204.0,3266.0,1142.0,2.7137
375700.0,-117.77,33.71,5.0,4050.0,584.0,1986.0,598.0,7.5847
264700.0,-122.09,37.4,36.0,1575.0,379.0,1036.0,382.0,5.1408
172800.0,-121.85,37.33,19.0,2228.0,559.0,2845.0,551.0,2.6
160700.0,-118.34,33.94,36.0,2796.0,1041.0,4033.0,944.0,2.4886
304100.0,-118.16,33.77,38.0,3235.0,769.0,1284.0,752.0,2.9384
195500.0,-118.99,37.65,20.0,2474.0,625.0,338.0,141.0,5.01
312500.0,-118.34,34.01,35.0,1359.0,359.0,655.0,341.0,2.5568
294900.0,-118.04,33.76,25.0,4061.0,545.0,1623.0,527.0,7.1572
195000.0,-121.8,37.26,26.0,1394.0,238.0,990.0,315.0,4.8862
378100.0,-118.38,33.85,28.0,4430.0,928.0,2131.0,885.0,4.9384
187700.0,-117.94,34.08,35.0,2393.0,417.0,1336.0,418.0,4.87
500001.0,-117.91,33.62,32.0,1997.0,427.0,944.0,426.0,4.4063
118600.0,-121.34,38.56,12.0,2975.0,628.0,1440.0,593.0,2.9896
71200.0,-121.45,38.52,37.0,1705.0,325.0,827.0,326.0,2.6288
243800.0,-121.91,36.62,52.0,1220.0,267.0,488.0,265.0,3.7454
197500.0,-122.77,38.39,35.0,2611.0,475.0,1293.0,463.0,2.75
139300.0,-117.05,32.61,26.0,1563.0,286.0,1145.0,313.0,3.8615
45100.0,-121.55,39.5,26.0,3215.0,827.0,2041.0,737.0,1.0585
324000.0,-118.37,33.88,44.0,1325.0,245.0,669.0,253.0,4.4211
294700.0,-121.74,37.29,6.0,7292.0,1295.0,2468.0,1262.0,5.6411
137900.0,-120.2,37.84,9.0,13670.0,2453.0,2811.0,1193.0,3.2589
69200.0,-119.73,36.8,24.0,1316.0,249.0,781.0,260.0,3.7578
379700.0,-118.43,34.16,34.0,2622.0,467.0,1233.0,476.0,4.0474
135400.0,-120.82,37.5,21.0,2974.0,495.0,1313.0,461.0,4.4886
154600.0,-123.22,39.16,32.0,1149.0,187.0,499.0,208.0,3.6587
106700.0,-117.05,34.02,21.0,3098.0,646.0,1351.0,614.0,2.598
146900.0,-117.96,34.04,34.0,1381.0,265.0,1020.0,268.0,4.025
290900.0,-121.96,37.31,31.0,3890.0,711.0,1898.0,717.0,5.2534
306300.0,-118.12,34.1,34.0,2918.0,555.0,1435.0,568.0,4.2344
500001.0,-118.17,34.14,45.0,2257.0,285.0,759.0,305.0,11.7894
58400.0,-119.11,36.21,10.0,1972.0,455.0,1469.0,442.0,1.5407
154700.0,-118.3,33.92,34.0,2053.0,382.0,1258.0,380.0,3.0139
320000.0,-118.41,34.02,16.0,5825.0,1866.0,3390.0,1752.0,3.0965
125000.0,-122.25,37.79,50.0,629.0,188.0,742.0,196.0,2.6458
306800.0,-122.42,37.62,36.0,1017.0,165.0,407.0,159.0,4.8
425000.0,-118.54,34.17,25.0,3352.0,891.0,1815.0,860.0,2.8528
117500.0,-116.98,34.07,21.0,739.0,125.0,199.0,82.0,4.8958
98700.0,-121.4,38.63,31.0,1540.0,452.0,1079.0,444.0,1.8571
500001.0,-118.49,34.14,28.0,3539.0,441.0,1190.0,421.0,10.6796
151400.0,-121.7,37.96,33.0,2396.0,452.0,1391.0,465.0,3.2813
350600.0,-122.36,37.59,20.0,2638.0,854.0,1352.0,718.0,3.5125
71000.0,-120.62,37.35,18.0,874.0,203.0,572.0,190.0,1.6833
105200.0,-118.26,33.88,39.0,1756.0,320.0,1055.0,322.0,3.2375
121300.0,-119.33,36.32,19.0,2778.0,431.0,1092.0,451.0,5.2561
123800.0,-119.35,36.42,18.0,1115.0,193.0,1742.0,176.0,2.7969
298100.0,-122.29,37.54,39.0,1459.0,285.0,761.0,291.0,5.0081
322900.0,-118.39,34.02,38.0,2521.0,647.0,1091.0,597.0,4.1296
109700.0,-121.06,39.22,52.0,1749.0,422.0,837.0,391.0,2.325
472200.0,-118.52,34.23,35.0,1471.0,210.0,735.0,219.0,8.3841
160200.0,-117.04,32.63,26.0,2074.0,356.0,1228.0,335.0,4.1154
255300.0,-122.69,38.35,12.0,1550.0,187.0,685.0,188.0,7.226
193700.0,-118.11,34.0,38.0,2573.0,484.0,1568.0,459.0,3.0208
43600.0,-119.0,35.36,40.0,850.0,227.0,764.0,186.0,0.9407
348700.0,-119.79,34.45,24.0,2746.0,433.0,1076.0,380.0,5.8635
224800.0,-118.0,33.82,18.0,2947.0,559.0,1820.0,551.0,4.5294
269100.0,-121.87,37.38,16.0,3275.0,529.0,1863.0,527.0,5.5429
205400.0,-118.35,34.27,32.0,604.0,108.0,314.0,113.0,6.2037
255400.0,-118.3,33.73,42.0,1731.0,435.0,866.0,403.0,2.7451
213500.0,-122.26,37.85,52.0,2491.0,474.0,1098.0,468.0,3.075
282700.0,-117.69,33.62,18.0,4265.0,581.0,2025.0,544.0,6.4598
79600.0,-124.15,40.59,39.0,1186.0,238.0,539.0,212.0,2.0938
93800.0,-121.38,38.68,40.0,67.0,17.0,50.0,32.0,1.7596
296600.0,-122.5,37.74,45.0,1771.0,349.0,1098.0,342.0,3.7552
153100.0,-117.55,34.25,39.0,1578.0,317.0,872.0,322.0,4.555
71300.0,-120.13,35.87,26.0,48.0,8.0,13.0,8.0,2.375
157800.0,-118.08,33.98,39.0,1042.0,221.0,863.0,228.0,3.6033
418400.0,-119.7,34.43,37.0,1462.0,306.0,678.0,322.0,5.1545
264200.0,-121.94,37.26,21.0,3843.0,716.0,1850.0,705.0,4.6758
185300.0,-117.13,32.74,52.0,1512.0,321.0,651.0,321.0,3.6852
154700.0,-117.13,32.91,16.0,2715.0,581.0,1619.0,584.0,4.0
53400.0,-115.52,33.13,18.0,1109.0,283.0,1006.0,253.0,2.163
86400.0,-124.15,40.79,37.0,2692.0,488.0,1263.0,486.0,3.0216
69900.0,-121.01,37.64,36.0,1981.0,507.0,1998.0,468.0,1.9013
86100.0,-121.3,38.25,27.0,2475.0,548.0,1703.0,517.0,2.5727
403700.0,-118.03,34.01,10.0,6531.0,1036.0,2975.0,1018.0,6.2319
162900.0,-122.29,38.31,25.0,4927.0,1005.0,2756.0,998.0,2.7325
210000.0,-122.7,38.66,43.0,1384.0,284.0,582.0,224.0,3.9063
104900.0,-117.09,32.68,20.0,2569.0,737.0,2341.0,705.0,2.0114
215300.0,-122.27,37.78,52.0,1222.0,264.0,630.0,265.0,3.7708
164100.0,-117.62,34.02,16.0,2040.0,325.0,1207.0,324.0,5.0431
208100.0,-118.08,33.88,27.0,3065.0,736.0,1840.0,719.0,3.6417
72600.0,-115.57,32.8,16.0,1307.0,359.0,961.0,327.0,1.1853
184500.0,-117.89,33.98,5.0,3088.0,711.0,1415.0,641.0,2.5125
231400.0,-117.68,33.48,15.0,1786.0,299.0,727.0,293.0,5.0527
119400.0,-121.28,37.82,10.0,9205.0,1774.0,5935.0,1673.0,3.65
332900.0,-117.98,33.68,17.0,2603.0,373.0,1265.0,382.0,6.8039
376800.0,-122.3,37.53,38.0,984.0,171.0,429.0,157.0,5.3261
81300.0,-122.86,40.56,12.0,1350.0,300.0,423.0,172.0,1.7393
500001.0,-118.21,34.22,39.0,3008.0,386.0,1240.0,370.0,9.2463
302100.0,-122.22,37.81,52.0,2944.0,536.0,1034.0,521.0,5.3509
105900.0,-122.04,38.26,34.0,3082.0,702.0,1795.0,703.0,2.7885
134600.0,-117.31,34.04,29.0,2481.0,383.0,1188.0,385.0,4.7344
450000.0,-122.45,37.76,52.0,1457.0,292.0,621.0,315.0,4.6477
198400.0,-118.31,33.9,38.0,1400.0,399.0,1131.0,405.0,3.5417
55900.0,-120.45,39.8,47.0,2149.0,456.0,965.0,419.0,1.7829
229500.0,-119.21,34.19,15.0,3797.0,692.0,2216.0,675.0,4.7443
151600.0,-118.33,34.0,24.0,873.0,320.0,529.0,308.0,0.9304
438000.0,-122.28,37.53,15.0,5417.0,1199.0,2593.0,1098.0,4.8047
336600.0,-121.7,36.55,21.0,3905.0,583.0,1528.0,586.0,7.6245
144300.0,-118.42,34.28,34.0,1999.0,427.0,2391.0,439.0,2.8
161800.0,-117.93,33.76,17.0,3341.0,803.0,3381.0,825.0,3.371
267000.0,-122.19,37.48,45.0,886.0,165.0,492.0,173.0,4.2708
240600.0,-116.66,32.79,13.0,843.0,157.0,918.0,152.0,6.2152
162500.0,-117.93,33.87,29.0,1221.0,371.0,1822.0,326.0,1.7935
175000.0,-118.14,34.15,17.0,1896.0,674.0,971.0,652.0,0.8438
192200.0,-118.13,34.07,20.0,2130.0,654.0,1870.0,578.0,2.3664
240100.0,-121.99,37.54,18.0,3584.0,715.0,1673.0,661.0,3.9444
139800.0,-121.97,38.03,17.0,3685.0,685.0,1939.0,649.0,3.7043
500001.0,-122.1,37.36,32.0,1433.0,199.0,498.0,201.0,9.3586
186300.0,-121.85,36.59,42.0,891.0,203.0,525.0,212.0,3.3156
154200.0,-118.04,34.06,30.0,2019.0,551.0,2481.0,484.0,3.1875
44400.0,-122.14,40.07,31.0,2053.0,465.0,1193.0,447.0,1.4923
211000.0,-118.16,33.84,36.0,1348.0,234.0,643.0,221.0,3.6447
264700.0,-121.95,37.26,34.0,1482.0,255.0,584.0,246.0,5.5121
352100.0,-122.54,37.97,39.0,4193.0,762.0,1833.0,737.0,5.6263
433800.0,-118.33,34.06,52.0,1368.0,231.0,737.0,248.0,8.3617
128600.0,-120.43,34.98,21.0,2725.0,514.0,1466.0,488.0,3.6639
163100.0,-116.85,34.25,5.0,5806.0,1030.0,569.0,219.0,4.0132
67800.0,-119.24,35.77,28.0,1737.0,521.0,1764.0,514.0,1.7813
100800.0,-118.25,34.02,33.0,1676.0,525.0,2564.0,515.0,2.1957
500001.0,-118.33,33.77,33.0,4244.0,595.0,1534.0,557.0,9.8214
262500.0,-117.06,33.09,11.0,7483.0,1276.0,3516.0,1261.0,4.0484
75400.0,-119.45,35.15,33.0,5050.0,964.0,2293.0,919.0,3.1592
197900.0,-122.25,37.77,52.0,859.0,157.0,429.0,158.0,4.3098
88900.0,-122.22,40.18,13.0,3719.0,803.0,1754.0,764.0,2.3517
87000.0,-118.94,35.38,26.0,4800.0,831.0,2365.0,743.0,3.7533
500001.0,-122.34,37.57,52.0,2635.0,408.0,967.0,374.0,7.0422
225000.0,-122.42,37.79,52.0,3457.0,1021.0,2286.0,994.0,2.565
363100.0,-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229
160000.0,-121.28,38.67,23.0,1727.0,264.0,833.0,258.0,5.4797
126500.0,-119.58,36.77,19.0,3225.0,548.0,1760.0,542.0,4.0227
381800.0,-119.72,34.47,34.0,3262.0,533.0,1265.0,502.0,5.8411
243500.0,-121.93,37.53,27.0,5532.0,973.0,2855.0,960.0,4.7478
247100.0,-118.04,33.78,25.0,3715.0,575.0,1640.0,572.0,5.7705
213100.0,-122.02,37.94,23.0,3516.0,661.0,1465.0,623.0,4.2569
186500.0,-120.43,34.93,4.0,2866.0,648.0,1311.0,578.0,2.8649
255600.0,-122.43,37.71,52.0,1410.0,286.0,879.0,282.0,3.1908
107700.0,-121.63,39.82,11.0,3974.0,727.0,1610.0,634.0,2.6147
124100.0,-118.3,33.97,42.0,944.0,200.0,567.0,190.0,2.6311
95800.0,-117.3,34.05,6.0,2155.0,544.0,1039.0,391.0,1.6675
210000.0,-118.29,34.08,34.0,479.0,182.0,557.0,170.0,1.525
500001.0,-118.48,34.04,36.0,2539.0,535.0,979.0,500.0,3.6667
181300.0,-120.81,37.53,15.0,570.0,123.0,189.0,107.0,1.875
129900.0,-122.21,38.1,36.0,3018.0,557.0,1445.0,556.0,3.8029
333600.0,-117.82,33.68,3.0,3068.0,494.0,1357.0,486.0,7.9187
213800.0,-118.18,33.85,40.0,2597.0,582.0,1285.0,559.0,3.975
247600.0,-122.48,38.51,49.0,1977.0,393.0,741.0,339.0,3.1312
152700.0,-118.16,33.78,33.0,2048.0,585.0,2074.0,597.0,2.0156
351000.0,-118.38,34.05,52.0,1004.0,231.0,590.0,226.0,4.2404
281200.0,-122.01,38.44,12.0,2344.0,354.0,1035.0,321.0,4.9773
161800.0,-118.43,34.3,37.0,1394.0,313.0,1111.0,327.0,3.6023
97300.0,-120.84,37.5,47.0,2310.0,484.0,1126.0,447.0,2.2083
162100.0,-121.33,38.02,31.0,1466.0,264.0,608.0,254.0,3.1827
189800.0,-118.33,33.96,24.0,6513.0,1290.0,2636.0,1271.0,4.2099
133500.0,-120.45,37.31,20.0,4379.0,753.0,2055.0,716.0,3.7652
333800.0,-122.23,37.46,26.0,4670.0,1039.0,2103.0,933.0,4.4167
86300.0,-120.85,37.07,16.0,1795.0,362.0,1642.0,340.0,2.5363
171000.0,-116.93,32.82,26.0,4129.0,714.0,1820.0,718.0,4.2586
160900.0,-120.99,37.7,14.0,9849.0,1887.0,4356.0,1780.0,3.5877
178400.0,-121.78,36.93,21.0,2794.0,662.0,2236.0,565.0,2.4053
150200.0,-118.08,34.01,34.0,1914.0,549.0,2122.0,529.0,2.5969
212500.0,-118.23,34.13,48.0,737.0,166.0,462.0,131.0,3.5893
191700.0,-118.35,34.32,52.0,102.0,29.0,54.0,32.0,1.9875
101800.0,-118.27,33.99,41.0,656.0,162.0,730.0,170.0,1.8047
125000.0,-117.35,33.68,10.0,516.0,107.0,282.0,96.0,4.2788
53800.0,-115.98,33.32,8.0,240.0,46.0,63.0,24.0,1.4688
500001.0,-118.43,34.06,11.0,3184.0,641.0,911.0,463.0,7.2675
97800.0,-121.78,38.68,39.0,2806.0,662.0,1659.0,638.0,1.9787
122200.0,-121.07,38.9,52.0,1280.0,281.0,523.0,266.0,1.7375
55000.0,-116.88,33.93,37.0,1495.0,429.0,865.0,342.0,1.2188
198800.0,-117.22,33.21,19.0,4400.0,828.0,1901.0,735.0,3.6375
128500.0,-121.81,38.01,52.0,1124.0,245.0,528.0,226.0,2.2639
170600.0,-118.03,34.06,31.0,1513.0,389.0,1396.0,364.0,2.4706
147200.0,-118.18,33.93,35.0,952.0,271.0,949.0,261.0,2.4297
164400.0,-118.04,33.94,37.0,1328.0,273.0,1115.0,275.0,4.2051
84100.0,-121.46,38.51,32.0,2437.0,592.0,1596.0,557.0,1.68
435700.0,-122.46,37.77,52.0,1824.0,388.0,799.0,363.0,3.75
61200.0,-119.88,36.81,30.0,2288.0,474.0,1435.0,425.0,1.3221
58200.0,-121.46,38.54,48.0,1001.0,205.0,605.0,175.0,1.8333
253500.0,-121.66,36.89,15.0,2608.0,458.0,1531.0,457.0,5.5148
268600.0,-121.99,37.55,28.0,2414.0,415.0,1106.0,453.0,4.8403
212700.0,-119.26,34.27,40.0,2528.0,572.0,1318.0,549.0,3.6413
115100.0,-121.26,38.11,8.0,2770.0,642.0,1611.0,633.0,3.1284
98800.0,-124.0,40.92,29.0,1429.0,268.0,672.0,266.0,2.9485
271300.0,-118.59,34.18,7.0,11853.0,2691.0,4404.0,2447.0,4.2009
212400.0,-118.28,33.81,29.0,2755.0,508.0,2046.0,488.0,5.2034
500001.0,-118.43,34.02,42.0,1528.0,244.0,634.0,242.0,8.1631
164600.0,-118.43,34.3,28.0,271.0,61.0,246.0,62.0,1.7062
269000.0,-118.24,34.13,45.0,2170.0,401.0,1043.0,394.0,5.6921
82400.0,-121.44,38.51,27.0,7212.0,1606.0,4828.0,1549.0,2.214
239400.0,-122.0,37.39,36.0,1236.0,229.0,880.0,247.0,5.791
216700.0,-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672
125000.0,-119.36,35.55,29.0,510.0,84.0,236.0,73.0,2.7
61200.0,-119.68,36.62,31.0,834.0,229.0,616.0,211.0,1.6602
139600.0,-117.11,33.83,14.0,2715.0,500.0,1540.0,464.0,3.8036
67800.0,-121.28,37.93,23.0,1491.0,346.0,1223.0,343.0,2.1591
321600.0,-118.34,34.05,52.0,2530.0,458.0,1122.0,449.0,3.9167
225800.0,-118.29,33.74,30.0,2074.0,533.0,1311.0,531.0,2.0329
67300.0,-117.32,34.11,41.0,1229.0,302.0,994.0,270.0,1.4891
173000.0,-118.17,33.85,39.0,2247.0,526.0,1670.0,525.0,3.07
244300.0,-121.25,38.67,14.0,6155.0,1034.0,2407.0,941.0,4.2262
500001.0,-122.41,37.8,52.0,3697.0,837.0,1446.0,711.0,5.866
196600.0,-116.88,32.86,9.0,3049.0,471.0,1527.0,515.0,5.0733
309300.0,-118.15,34.11,39.0,2618.0,582.0,1314.0,532.0,3.5875
47500.0,-115.8,33.26,2.0,96.0,18.0,30.0,16.0,5.3374
161700.0,-121.86,38.0,16.0,3216.0,464.0,1504.0,453.0,5.25
334100.0,-117.44,33.88,5.0,2589.0,351.0,1109.0,360.0,6.8089
302500.0,-117.8,33.67,5.0,2487.0,388.0,1147.0,397.0,8.284
217300.0,-118.15,33.85,36.0,1491.0,259.0,699.0,266.0,4.0781
109700.0,-122.26,38.11,52.0,2573.0,639.0,1238.0,529.0,2.6708
261600.0,-120.65,35.41,15.0,6725.0,1111.0,3139.0,1029.0,4.1875
187300.0,-118.01,34.14,23.0,3425.0,754.0,2202.0,729.0,3.52
270800.0,-120.3,35.1,16.0,2819.0,479.0,1068.0,365.0,4.5461
143000.0,-118.37,34.04,42.0,1809.0,424.0,1094.0,382.0,2.767
