@relation sulfer_2

@attribute y2 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric

@data
0.158215,0.624417,0.691941,0.258554,0.718616,0.79294
0.15893,0.622008,0.688075,0.25695,0.722426,0.795474
0.159645,0.619598,0.697235,0.250885,0.76327,0.794782
0.16036,0.62098,0.68555,0.249313,0.745252,0.795743
0.161074,0.626696,0.670878,0.252757,0.699645,0.799402
0.161789,0.629137,0.685114,0.253246,0.70443,0.802275
0.162504,0.627834,0.689659,0.255097,0.721371,0.797174
0.163219,0.626531,0.680081,0.254372,0.749322,0.798968
0.163933,0.625228,0.671775,0.260598,0.73364,0.799367
0.164648,0.627593,0.670852,0.260024,0.722278,0.793844
0.165363,0.634149,0.682032,0.26167,0.754436,0.790713
0.166078,0.638234,0.685602,0.272318,0.748381,0.790114
0.166792,0.639495,0.667578,0.282168,0.722051,0.793234
0.167507,0.639618,0.666133,0.283923,0.730703,0.797479
0.168222,0.642757,0.683634,0.287962,0.733504,0.794008
0.168937,0.646354,0.681753,0.286268,0.736237,0.79287
0.169652,0.644841,0.6743,0.285893,0.735262,0.802105
0.170366,0.638778,0.684452,0.291603,0.737654,0.800786
0.171081,0.631385,0.694779,0.295626,0.719421,0.793597
0.171796,0.628415,0.692185,0.298922,0.702253,0.791768
0.172511,0.625445,0.670399,0.288698,0.716835,0.803729
0.173225,0.627548,0.664391,0.281444,0.763712,0.803706
0.172895,0.631487,0.677696,0.279206,0.738663,0.79762
0.171197,0.630899,0.675171,0.275199,0.716359,0.800258
0.169499,0.632952,0.666498,0.274264,0.765424,0.800803
0.167802,0.638023,0.67295,0.267828,0.787077,0.798956
0.166104,0.643095,0.683791,0.274737,0.766411,0.795837
0.164406,0.648166,0.688231,0.281794,0.739593,0.794793
0.162709,0.653238,0.688284,0.286938,0.718842,0.793762
0.161011,0.658309,0.674126,0.293658,0.733697,0.79355
0.159313,0.659641,0.676355,0.295481,0.72229,0.794031
0.157616,0.656699,0.694518,0.303861,0.710667,0.792043
0.155918,0.651129,0.688771,0.310339,0.734615,0.794418
0.15422,0.642555,0.687221,0.31563,0.738663,0.793099
0.152523,0.638924,0.692689,0.31329,0.745286,0.787558
0.154749,0.637803,0.689015,0.30883,0.737121,0.789364
0.162105,0.635214,0.685184,0.30534,0.725226,0.793656
0.169462,0.637713,0.681039,0.293358,0.735897,0.796447
0.176818,0.643261,0.669999,0.285337,0.771037,0.797033
0.184175,0.648809,0.687343,0.285768,0.737269,0.794354
0.191531,0.649414,0.692446,0.284639,0.709193,0.798663
0.169059,0.64437,0.690199,0.292327,0.768384,0.796036
0.135147,0.639327,0.692603,0.306466,0.765821,0.78971
0.137287,0.637461,0.692045,0.31329,0.728401,0.788215
0.139426,0.639226,0.683425,0.317029,0.715135,0.789716
0.141565,0.638834,0.682729,0.312181,0.720362,0.791522
0.143705,0.638408,0.696225,0.301382,0.743573,0.789763
0.145844,0.63731,0.686978,0.289247,0.728061,0.793503
0.147984,0.635378,0.674056,0.284109,0.720056,0.800903
0.150123,0.637004,0.690443,0.285423,0.734003,0.797831
0.152263,0.638629,0.694361,0.285768,0.725805,0.78852
0.154402,0.641653,0.669163,0.285628,0.727063,0.794805
0.156541,0.646276,0.663695,0.284795,0.72551,0.802533
0.158681,0.649134,0.666899,0.291772,0.705655,0.797842
0.16082,0.647856,0.684505,0.290594,0.720453,0.796435
0.162146,0.644158,0.698123,0.295927,0.716677,0.79355
0.162409,0.638419,0.692376,0.302279,0.722312,0.792999
0.162672,0.63035,0.693578,0.296912,0.762964,0.793597
0.162935,0.625301,0.694309,0.302467,0.733606,0.794195
0.163197,0.623704,0.682137,0.30476,0.704487,0.796177
0.16346,0.628501,0.681562,0.298447,0.734377,0.794594
0.163723,0.638173,0.691958,0.291245,0.733085,0.791123
0.163986,0.645065,0.689102,0.293207,0.748155,0.792307
0.164248,0.650212,0.672019,0.296651,0.740421,0.797584
0.163342,0.653365,0.668588,0.30068,0.736566,0.795685
0.160907,0.656517,0.689451,0.30637,0.732608,0.78696
0.158472,0.659669,0.681231,0.310749,0.695812,0.789399
0.156037,0.664017,0.672123,0.318986,0.705768,0.793011
0.153602,0.664359,0.691888,0.325792,0.719727,0.785459
0.151167,0.658559,0.689207,0.329484,0.717674,0.790431
0.148732,0.655231,0.674439,0.330042,0.737858,0.796259
0.146297,0.653393,0.683025,0.330189,0.738992,0.792237
0.146975,0.65003,0.70939,0.332226,0.731962,0.782211
0.151723,0.647374,0.696643,0.325535,0.736294,0.791393
0.156471,0.638974,0.682102,0.322673,0.725516,0.800528
0.161219,0.623087,0.68595,0.328864,0.730023,0.793879
0.165967,0.615321,0.683686,0.326844,0.717107,0.797924
0.170715,0.621776,0.68285,0.320372,0.723571,0.80197
0.199461,0.630232,0.670991,0.313392,0.743069,0.803635
0.224263,0.634519,0.686229,0.303306,0.726145,0.797408
0.202869,0.637799,0.693769,0.294025,0.713865,0.793685
0.181475,0.639929,0.67726,0.295265,0.71594,0.799578
0.160081,0.642058,0.664635,0.308363,0.74058,0.800669
0.138687,0.642488,0.668066,0.321356,0.745138,0.796271
0.127303,0.643877,0.676268,0.330192,0.71713,0.791874
0.129011,0.642779,0.689241,0.336779,0.71021,0.787476
0.130719,0.64093,0.691592,0.337987,0.719098,0.786116
0.132427,0.642667,0.692446,0.337298,0.727985,0.785436
0.134134,0.642125,0.695511,0.337643,0.736872,0.784685
0.135842,0.643078,0.682729,0.335533,0.750502,0.790701
0.13755,0.64403,0.669894,0.330107,0.758598,0.794055
0.139258,0.643754,0.680447,0.32299,0.737825,0.79158
0.140966,0.644819,0.690722,0.329301,0.72555,0.790701
0.142673,0.645374,0.687622,0.335248,0.744344,0.793187
0.144381,0.641759,0.679263,0.331906,0.72365,0.795046
0.146089,0.635831,0.677887,0.333294,0.717992,0.791791
0.151239,0.631545,0.686664,0.329323,0.728469,0.792436
0.16089,0.632162,0.699847,0.319918,0.731667,0.792202
0.170542,0.632778,0.689729,0.313504,0.754641,0.794407
0.180193,0.634794,0.68137,0.307242,0.741765,0.798652
0.189845,0.638408,0.695545,0.303074,0.740999,0.794078
0.199496,0.641552,0.686751,0.300371,0.746624,0.791967
0.209148,0.644157,0.66251,0.306854,0.741929,0.796939
0.213859,0.64441,0.670033,0.299789,0.729796,0.798417
0.21211,0.641972,0.683634,0.297955,0.723724,0.79599
0.210361,0.640711,0.685759,0.311448,0.707991,0.793386
0.208612,0.640795,0.676634,0.316097,0.728413,0.79599
0.206863,0.643115,0.659637,0.313591,0.745626,0.800997
0.205114,0.643022,0.680343,0.310639,0.734054,0.792026
0.203365,0.63725,0.694292,0.305606,0.747746,0.788473
0.201616,0.631478,0.674613,0.29632,0.745603,0.801618
0.199867,0.628949,0.663486,0.287867,0.741952,0.809452
0.198118,0.630126,0.687274,0.287099,0.740432,0.799707
0.196369,0.634794,0.688284,0.28691,0.732302,0.798282
0.194619,0.643452,0.664948,0.27677,0.752566,0.803471
0.19287,0.649324,0.67221,0.274349,0.75133,0.804022
0.191121,0.652014,0.690861,0.283122,0.723707,0.799273
0.189372,0.654704,0.691401,0.286424,0.70248,0.794524
0.169888,0.655668,0.679315,0.287949,0.687501,0.7947
0.146128,0.654659,0.677156,0.296504,0.703455,0.795497
0.147104,0.654984,0.681893,0.304987,0.712481,0.795169
0.14808,0.656833,0.688736,0.305362,0.703636,0.793609
0.149056,0.658682,0.69262,0.304104,0.709238,0.789933
0.150032,0.686264,0.676459,0.30587,0.739208,0.792307
0.151008,0.716031,0.673238,0.306078,0.752441,0.796447
0.12126,0.710372,0.671305,0.318727,0.736282,0.799156
0.084124,0.703965,0.665767,0.341734,0.720124,0.796036
0.089867,0.70234,0.683721,0.350603,0.723095,0.786081
0.095609,0.700714,0.69619,0.352049,0.724592,0.784568
0.101352,0.699769,0.684087,0.358272,0.717119,0.794301
0.107095,0.699601,0.68386,0.361396,0.714239,0.798874
0.112837,0.703225,0.67268,0.35573,0.718094,0.803448
0.11858,0.711182,0.68097,0.353779,0.738403,0.798089
0.124323,0.71914,0.688545,0.356561,0.73482,0.796154
0.130065,0.723671,0.678149,0.351748,0.726474,0.802199
0.135808,0.724287,0.68696,0.356769,0.761716,0.798065
0.134817,0.724904,0.678462,0.369355,0.759766,0.797338
0.125021,0.723232,0.680308,0.382572,0.722222,0.791393
0.115224,0.718945,0.680935,0.388036,0.745184,0.789399
0.105428,0.714658,0.681039,0.389381,0.745603,0.790853
0.107952,0.710371,0.713012,0.390411,0.731372,0.787992
0.126588,0.708948,0.710783,0.383811,0.736549,0.792296
0.145223,0.710797,0.696677,0.380788,0.74939,0.793527
0.163859,0.711297,0.700718,0.382906,0.730204,0.793961
0.17521,0.710255,0.702024,0.387145,0.711959,0.790267
0.177038,0.709213,0.692881,0.384207,0.716699,0.791252
0.178865,0.70817,0.692759,0.380591,0.740818,0.792741
0.180692,0.707128,0.684052,0.385099,0.772625,0.795509
0.182519,0.703513,0.68252,0.387498,0.7438,0.798347
0.184346,0.696956,0.696068,0.387198,0.733958,0.792366
0.186174,0.69189,0.690861,0.383816,0.745127,0.7909
0.188001,0.692254,0.68393,0.382261,0.706925,0.794594
0.189828,0.696878,0.685393,0.380613,0.70604,0.79599
0.191655,0.696833,0.689729,0.374693,0.765163,0.794758
0.193482,0.695454,0.688667,0.365209,0.769234,0.7909
0.19531,0.698648,0.686734,0.358185,0.744424,0.792906
0.197137,0.700274,0.691854,0.353312,0.731497,0.794043
0.198964,0.702851,0.688319,0.354946,0.733255,0.792296
0.200791,0.705782,0.680622,0.363626,0.737705,0.791111
0.202618,0.70553,0.69659,0.359089,0.726054,0.786374
0.204446,0.703395,0.68083,0.355151,0.721745,0.796963
0.206273,0.699108,0.677713,0.360981,0.725827,0.796294
0.2081,0.690859,0.699046,0.362448,0.76039,0.789399
0.209927,0.685143,0.699655,0.355135,0.770493,0.796165
0.211754,0.690439,0.681806,0.348321,0.747599,0.80251
0.213582,0.699097,0.666638,0.343057,0.74761,0.803108
0.214012,0.701439,0.681579,0.337555,0.72839,0.798734
0.212614,0.696564,0.689764,0.334316,0.716671,0.799613
0.211217,0.691689,0.673899,0.328839,0.713524,0.803284
0.20982,0.68493,0.677313,0.328525,0.706846,0.79857
0.208423,0.681473,0.694579,0.326398,0.69613,0.790765
0.207025,0.684247,0.687396,0.32063,0.695812,0.794547
0.205628,0.684549,0.669912,0.308926,0.688646,0.804445
0.204231,0.684931,0.670521,0.306911,0.682415,0.806391
0.202833,0.685805,0.688684,0.313351,0.70172,0.794383
0.201436,0.686589,0.695946,0.315704,0.70892,0.792917
0.200039,0.693157,0.702407,0.310995,0.720067,0.794254
0.198642,0.69741,0.685985,0.306698,0.751534,0.793046
0.197244,0.696149,0.667926,0.302587,0.752441,0.797819
0.195847,0.697281,0.673934,0.299742,0.718423,0.805031
0.19445,0.696009,0.681509,0.306266,0.693216,0.8019
0.193052,0.688864,0.663991,0.294965,0.702525,0.800575
0.191655,0.68474,0.655405,0.28468,0.729059,0.808379
0.190258,0.687245,0.660995,0.282422,0.724455,0.808819
0.188861,0.693381,0.672854,0.276317,0.72001,0.798546
0.187463,0.696967,0.691662,0.278919,0.77106,0.786127
0.186066,0.694737,0.682763,0.280665,0.791244,0.788531
0.184669,0.69421,0.66918,0.282838,0.751296,0.791733
0.18355,0.694636,0.676738,0.285093,0.728674,0.789833
0.182795,0.694143,0.678131,0.291939,0.725102,0.792038
0.18204,0.693829,0.667073,0.296471,0.736395,0.796423
0.181285,0.690994,0.673255,0.289862,0.725827,0.795368
0.18053,0.688461,0.667665,0.281638,0.709414,0.798089
0.179774,0.685603,0.660926,0.286815,0.704566,0.800118
0.179019,0.684583,0.665436,0.284759,0.705077,0.798188
0.178264,0.681053,0.668919,0.279271,0.737904,0.798276
0.177509,0.680896,0.667404,0.278175,0.745104,0.803905
0.176754,0.684594,0.655945,0.270752,0.72238,0.809956
0.175999,0.686488,0.678932,0.265668,0.730686,0.799156
0.175244,0.68938,0.697966,0.268888,0.730601,0.791223
0.174489,0.693336,0.674004,0.272184,0.744685,0.799754
0.173734,0.691166,0.675554,0.274652,0.75472,0.797326
0.172979,0.68517,0.695371,0.276032,0.725827,0.790358
0.172224,0.679174,0.698872,0.271791,0.706823,0.792512
0.171468,0.676054,0.687204,0.277366,0.713955,0.794667
0.174176,0.676222,0.673394,0.269607,0.714465,0.796822
0.18141,0.67996,0.66965,0.263826,0.735058,0.792472
0.188645,0.687777,0.671514,0.265633,0.75451,0.790947
0.195879,0.696653,0.691436,0.263608,0.746431,0.795075
0.173142,0.702112,0.701693,0.274622,0.722358,0.794641
0.138727,0.699377,0.691122,0.286022,0.730567,0.793808
0.140293,0.696541,0.686943,0.29438,0.739967,0.79565
0.14186,0.694401,0.668344,0.301185,0.72771,0.794934
0.143426,0.691521,0.66878,0.294388,0.736838,0.794641
0.144992,0.691689,0.679141,0.292286,0.731917,0.795825
0.146558,0.68762,0.684122,0.303159,0.769608,0.791404
0.148124,0.680907,0.671531,0.294615,0.762317,0.799989
0.14969,0.682117,0.65605,0.291384,0.729388,0.806831
0.151257,0.689514,0.664896,0.290953,0.741702,0.806215
0.152823,0.696911,0.673464,0.27905,0.733878,0.802029
0.154389,0.702347,0.682955,0.279913,0.729864,0.790478
0.153091,0.705541,0.675989,0.297381,0.730205,0.791017
0.148046,0.703871,0.662197,0.314509,0.709669,0.798855
0.143001,0.696642,0.672001,0.315884,0.726871,0.79434
0.137957,0.691453,0.683652,0.312626,0.741124,0.789825
0.132912,0.688595,0.67585,0.317308,0.716881,0.791768
0.131781,0.685738,0.675502,0.325948,0.744435,0.7928
0.135767,0.684135,0.692515,0.319052,0.742938,0.790185
0.139753,0.683967,0.697879,0.310095,0.7261,0.794231
0.143739,0.686152,0.686925,0.312011,0.742451,0.800164
0.147725,0.691027,0.678061,0.315575,0.748245,0.797584
0.151712,0.688685,0.680378,0.318379,0.736435,0.794465
0.155698,0.682618,0.686612,0.315245,0.737371,0.795638
0.159684,0.681721,0.692045,0.321394,0.733107,0.792976
0.16367,0.680825,0.683408,0.327161,0.722902,0.79399
0.167656,0.676267,0.69363,0.322209,0.712697,0.790736
0.171642,0.673409,0.683408,0.311536,0.723287,0.794911
0.175628,0.677276,0.679298,0.299884,0.735341,0.795263
0.179614,0.685849,0.689694,0.299884,0.737461,0.791311
0.1836,0.697371,0.679559,0.308272,0.744186,0.796224
0.187586,0.708858,0.663451,0.305807,0.735851,0.798511
0.167083,0.720032,0.659829,0.31247,0.736725,0.795873
0.114554,0.723809,0.664705,0.338083,0.740858,0.791299
0.086086,0.71964,0.665871,0.357392,0.73669,0.796693
0.089081,0.714978,0.669076,0.366267,0.736294,0.800528
0.092077,0.709957,0.673917,0.368743,0.720838,0.795075
0.095072,0.703042,0.670904,0.369369,0.707617,0.794793
0.098067,0.696833,0.665053,0.367077,0.733515,0.797631
0.115342,0.68641,0.674195,0.366524,0.750706,0.797279
0.151289,0.675987,0.670242,0.356146,0.743222,0.801442
0.187237,0.668388,0.664095,0.345694,0.712005,0.806907
0.223185,0.669391,0.670451,0.338329,0.700535,0.801149
0.243751,0.676536,0.673534,0.323126,0.742632,0.799015
0.244201,0.681026,0.662598,0.311585,0.740001,0.804175
0.244651,0.682483,0.672175,0.308635,0.715304,0.796857
0.215338,0.683941,0.698349,0.315501,0.702775,0.78927
0.176062,0.681893,0.684714,0.31727,0.723514,0.797057
0.174658,0.679215,0.655667,0.324308,0.766252,0.807458
0.173254,0.678038,0.672959,0.333887,0.720543,0.799367
0.17185,0.677074,0.70077,0.328817,0.705258,0.791744
0.170445,0.674407,0.694762,0.327423,0.722789,0.796506
0.169041,0.66927,0.673656,0.332067,0.715191,0.800891
0.167637,0.667869,0.66669,0.327965,0.732586,0.803436
0.166233,0.666468,0.668867,0.321971,0.722131,0.806766
0.164829,0.667447,0.675415,0.318798,0.721881,0.800657
0.163424,0.671145,0.681597,0.310975,0.715645,0.793234
0.16202,0.674844,0.678619,0.310954,0.71154,0.797702
0.160616,0.678542,0.689851,0.319571,0.743086,0.794653
0.159212,0.68024,0.68036,0.318191,0.726701,0.800106
0.157808,0.679652,0.663399,0.317386,0.721326,0.799789
0.156403,0.683339,0.675937,0.327984,0.736906,0.791815
0.154999,0.688422,0.688702,0.335692,0.718559,0.78574
0.153595,0.689514,0.697026,0.3401,0.724988,0.781917
0.152986,0.687861,0.679907,0.340001,0.705927,0.793199
0.153417,0.68307,0.666237,0.337336,0.702979,0.795861
0.153847,0.682711,0.673272,0.343325,0.736237,0.794489
0.154278,0.683574,0.66615,0.34435,0.723253,0.800182
0.154709,0.680044,0.674474,0.338091,0.72898,0.798511
0.155139,0.676514,0.675223,0.341007,0.738232,0.798646
0.15557,0.672983,0.68386,0.336858,0.72297,0.800845
0.156001,0.675611,0.691662,0.334792,0.726031,0.796353
0.156431,0.685278,0.683129,0.335964,0.7079,0.794723
0.156862,0.689021,0.682885,0.333857,0.736668,0.79796
0.157293,0.685995,0.70326,0.337774,0.762578,0.790079
0.157724,0.68799,0.707788,0.343773,0.722652,0.787441
0.158154,0.691251,0.683843,0.347938,0.734048,0.794653
0.158585,0.691756,0.682676,0.347714,0.738936,0.795298
0.159016,0.69746,0.681335,0.354063,0.747712,0.796072
0.159446,0.697404,0.676146,0.351869,0.75963,0.796459
0.159877,0.692977,0.692498,0.349507,0.71865,0.792589
0.160308,0.692473,0.677104,0.355629,0.711653,0.798218
0.160738,0.694457,0.678236,0.364862,0.72001,0.797714
0.161169,0.698083,0.690356,0.37091,0.720872,0.791416
0.1616,0.696822,0.67841,0.372405,0.749628,0.79864
0.162031,0.692933,0.677191,0.367699,0.743199,0.801407
0.162461,0.688394,0.673482,0.361549,0.728379,0.800188
0.162892,0.688976,0.66373,0.364184,0.709964,0.802428
0.163323,0.689593,0.6844,0.369115,0.696254,0.79538
0.163753,0.687071,0.684992,0.368623,0.738425,0.795931
0.164184,0.684549,0.666394,0.367404,0.750513,0.801736
0.164615,0.679988,0.677887,0.368998,0.728458,0.800399
0.165045,0.679215,0.688319,0.374758,0.73804,0.79681
0.165476,0.683317,0.670965,0.371613,0.716019,0.799977
0.165907,0.68186,0.666916,0.361675,0.722425,0.800024
0.166338,0.680504,0.680482,0.357368,0.716903,0.793961
0.166768,0.680302,0.681144,0.361806,0.695053,0.795251
0.167199,0.676603,0.665628,0.368039,0.721507,0.798581
0.16763,0.672905,0.676842,0.367527,0.71137,0.796013
0.16806,0.673482,0.678357,0.361648,0.679733,0.802146
0.168491,0.678946,0.688144,0.355662,0.705326,0.79932
0.168922,0.681572,0.68036,0.35554,0.740761,0.796728
0.169352,0.680955,0.669633,0.354249,0.726667,0.798945
0.169783,0.680339,0.689363,0.357865,0.715083,0.788215
0.173814,0.677029,0.671322,0.360202,0.688124,0.791522
0.182551,0.675584,0.668066,0.354667,0.680969,0.796259
0.191289,0.674805,0.687988,0.353877,0.734547,0.788813
0.200027,0.668332,0.683791,0.348963,0.748166,0.794899
0.208765,0.66339,0.660978,0.34104,0.717629,0.807763
0.217503,0.657293,0.654866,0.338244,0.702911,0.810378
0.226241,0.653527,0.664879,0.325248,0.69478,0.808701
0.234978,0.653549,0.68501,0.313096,0.739106,0.808385
0.243716,0.653269,0.693351,0.312219,0.759641,0.802803
0.252454,0.660442,0.6708,0.305506,0.743324,0.800481
0.246549,0.665564,0.676285,0.303011,0.718343,0.797866
0.221495,0.662706,0.69572,0.31264,0.720368,0.792847
0.196441,0.659848,0.691488,0.3195,0.728787,0.79667
0.171388,0.65397,0.684766,0.32431,0.753756,0.795438
0.18271,0.64464,0.679402,0.316308,0.767556,0.796341
0.215525,0.637467,0.680238,0.303946,0.746975,0.80068
0.214241,0.637584,0.696207,0.29526,0.71298,0.795837
0.212957,0.643216,0.681875,0.291472,0.711517,0.800059
0.211674,0.644454,0.685863,0.289072,0.744594,0.798593
0.21039,0.640672,0.683477,0.291291,0.737484,0.7926
0.209106,0.636889,0.677295,0.292838,0.724592,0.791322
0.207823,0.633107,0.703486,0.290226,0.727483,0.786374
0.206539,0.634071,0.695058,0.295749,0.742201,0.792014
0.205255,0.637635,0.678044,0.293142,0.73567,0.7981
0.203972,0.639736,0.678758,0.283201,0.738221,0.796869
0.194157,0.643855,0.683077,0.288818,0.735205,0.798511
0.173185,0.649288,0.691349,0.303765,0.725805,0.792601
0.152213,0.656222,0.699533,0.301038,0.724637,0.787851
0.131241,0.663157,0.669493,0.311085,0.717493,0.798581
0.118247,0.670092,0.65403,0.322312,0.777591,0.79905
0.115685,0.673633,0.68299,0.325084,0.774938,0.787793
0.113123,0.676278,0.683686,0.327935,0.741788,0.792542
0.110562,0.678408,0.671862,0.327352,0.740342,0.797033
0.108,0.67982,0.692063,0.33571,0.753858,0.787054
0.105438,0.683261,0.683373,0.33773,0.754153,0.790431
0.102877,0.684101,0.667944,0.334696,0.719795,0.79786
0.100315,0.689021,0.657286,0.344571,0.673848,0.802521
0.103857,0.69319,0.665245,0.364766,0.678554,0.799836
0.11538,0.691173,0.68454,0.374758,0.717947,0.793762
0.126902,0.691234,0.688162,0.378924,0.743846,0.79538
0.14485,0.693672,0.693543,0.371599,0.76979,0.793011
0.171198,0.692854,0.692097,0.361126,0.740387,0.791721
0.185451,0.695062,0.685288,0.35136,0.734604,0.795298
0.183887,0.700548,0.694849,0.343627,0.734218,0.796341
0.182324,0.700969,0.677417,0.343688,0.697082,0.800387
0.18076,0.701153,0.662789,0.350207,0.713502,0.801232
0.179196,0.701069,0.681962,0.357944,0.735534,0.793984
0.177632,0.699455,0.711445,0.355274,0.741056,0.785776
0.176068,0.700094,0.692045,0.350573,0.751556,0.795802
0.174504,0.702991,0.664948,0.347949,0.714874,0.802304
0.17294,0.703244,0.69417,0.347889,0.714386,0.787089
0.171376,0.700946,0.715276,0.346588,0.750468,0.78866
0.169812,0.695735,0.713604,0.344003,0.731599,0.794559
0.168249,0.693394,0.709581,0.347692,0.716643,0.787089
0.166685,0.694336,0.705106,0.353145,0.743687,0.789082
0.165121,0.695277,0.701101,0.349081,0.723027,0.793029
0.163557,0.696219,0.698436,0.345252,0.701584,0.792237
0.161993,0.69716,0.697879,0.350081,0.719621,0.79321
0.160429,0.69625,0.702581,0.346003,0.712591,0.789552
0.158865,0.696205,0.708362,0.347493,0.70556,0.785435
0.157301,0.697318,0.698245,0.357605,0.720861,0.787019
0.155737,0.695862,0.695284,0.357113,0.768112,0.785787
0.154173,0.694405,0.691975,0.348829,0.762147,0.79063
0.15261,0.695354,0.683512,0.341961,0.716892,0.798722
0.151046,0.699052,0.67423,0.342234,0.737904,0.802592
0.149482,0.699259,0.658035,0.351393,0.743653,0.803671
0.147918,0.695477,0.668588,0.357827,0.697536,0.799097
0.146354,0.695891,0.691941,0.358354,0.702174,0.793762
